rent_euro,year,half,half_year,time_period,county,province,area,location,property_type,bedrooms,bedrooms_num,is_dublin,is_city,is_county_aggregate
1210.89,2023,1,2023H1,7,Cork,Munster,Cork,Cork,Terrace house,Two bed,2.0,False,False,True
1299.77,2023,1,2023H1,7,Cork,Munster,Cork City,Cork City,Terrace house,Two bed,2.0,False,True,False
1434.86,2023,1,2023H1,7,Cork,Munster,Blarney,"Blarney, Cork",Terrace house,Two bed,2.0,False,False,False
1014.99,2023,1,2023H1,7,Cork,Munster,Mallow,"Mallow, Cork",Terrace house,Two bed,2.0,False,False,False
1855.51,2023,1,2023H1,7,Dublin,Leinster,Dublin,Dublin,Terrace house,Two bed,2.0,True,True,True
1472.06,2023,1,2023H1,7,Dublin,Leinster,Balbriggan,"Balbriggan, Dublin",Terrace house,Two bed,2.0,True,True,False
1708.45,2023,1,2023H1,7,Dublin,Leinster,Lucan,"Lucan, Dublin",Terrace house,Two bed,2.0,True,True,False
1680.22,2023,1,2023H1,7,Dublin,Leinster,Swords,"Swords, Dublin",Terrace house,Two bed,2.0,True,True,False
1851.49,2023,1,2023H1,7,Dublin,Leinster,East Wall,"East Wall, Dublin 3",Terrace house,Two bed,2.0,True,True,False
2216.42,2023,1,2023H1,7,Dublin,Leinster,Donnybrook,"Donnybrook, Dublin 4",Terrace house,Two bed,2.0,True,True,False
2004.21,2023,1,2023H1,7,Dublin,Leinster,Ringsend,"Ringsend, Dublin 4",Terrace house,Two bed,2.0,True,True,False
2276.76,2023,1,2023H1,7,Dublin,Leinster,Sandymount,"Sandymount, Dublin 4",Terrace house,Two bed,2.0,True,True,False
1833.61,2023,1,2023H1,7,Dublin,Leinster,Harolds Cross,"Harolds Cross, Dublin 6",Terrace house,Two bed,2.0,True,True,False
2280.49,2023,1,2023H1,7,Dublin,Leinster,Ranelagh,"Ranelagh, Dublin 6",Terrace house,Two bed,2.0,True,True,False
2161.04,2023,1,2023H1,7,Dublin,Leinster,Rathmines,"Rathmines, Dublin 6",Terrace house,Two bed,2.0,True,True,False
1846.67,2023,1,2023H1,7,Dublin,Leinster,Arbour Hill,"Arbour Hill, Dublin 7",Terrace house,Two bed,2.0,True,True,False
1683.17,2023,1,2023H1,7,Dublin,Leinster,Cabra,"Cabra, Dublin 7",Terrace house,Two bed,2.0,True,True,False
1749.41,2023,1,2023H1,7,Dublin,Leinster,Stoneybatter,"Stoneybatter, Dublin 7",Terrace house,Two bed,2.0,True,True,False
1733.74,2023,1,2023H1,7,Dublin,Leinster,Crumlin,"Crumlin, Dublin 12",Terrace house,Two bed,2.0,True,True,False
1166.12,2023,1,2023H1,7,Galway,Connacht,Galway,Galway,Terrace house,Two bed,2.0,False,False,True
1324.26,2023,1,2023H1,7,Galway,Connacht,Galway City,Galway City,Terrace house,Two bed,2.0,False,True,False
929.93,2023,1,2023H1,7,Kerry,Munster,Kerry,Kerry,Terrace house,Two bed,2.0,False,False,True
881.28,2023,1,2023H1,7,Kerry,Munster,Tralee,"Tralee, Kerry",Terrace house,Two bed,2.0,False,False,False
1305.88,2023,1,2023H1,7,Kildare,Leinster,Kildare,Kildare,Terrace house,Two bed,2.0,False,False,True
1501.13,2023,1,2023H1,7,Kildare,Leinster,Maynooth,"Maynooth, Kildare",Terrace house,Two bed,2.0,False,False,False
1212.19,2023,1,2023H1,7,Kildare,Leinster,Newbridge,"Newbridge, Kildare",Terrace house,Two bed,2.0,False,False,False
847.69,2023,1,2023H1,7,Laois,Leinster,Laois,Laois,Terrace house,Two bed,2.0,False,False,True
1099.66,2023,1,2023H1,7,Limerick,Munster,Limerick,Limerick,Terrace house,Two bed,2.0,False,False,True
1196.66,2023,1,2023H1,7,Limerick,Munster,Limerick City,Limerick City,Terrace house,Two bed,2.0,False,True,False
772.51,2023,1,2023H1,7,Longford,Leinster,Longford,Longford,Terrace house,Two bed,2.0,False,False,True
1127.3,2023,1,2023H1,7,Louth,Leinster,Louth,Louth,Terrace house,Two bed,2.0,False,False,True
1204.94,2023,1,2023H1,7,Louth,Leinster,Drogheda,"Drogheda, Louth",Terrace house,Two bed,2.0,False,False,False
1096.78,2023,1,2023H1,7,Louth,Leinster,Dundalk,"Dundalk, Louth",Terrace house,Two bed,2.0,False,False,False
815.37,2023,1,2023H1,7,Mayo,Connacht,Mayo,Mayo,Terrace house,Two bed,2.0,False,False,True
1167.66,2023,1,2023H1,7,Meath,Leinster,Meath,Meath,Terrace house,Two bed,2.0,False,False,True
778.73,2023,1,2023H1,7,Monaghan,Ulster,Monaghan,Monaghan,Terrace house,Two bed,2.0,False,False,True
918.52,2023,1,2023H1,7,Offaly,Leinster,Offaly,Offaly,Terrace house,Two bed,2.0,False,False,True
834.68,2023,1,2023H1,7,Roscommon,Connacht,Roscommon,Roscommon,Terrace house,Two bed,2.0,False,False,True
831.21,2023,1,2023H1,7,Sligo,Connacht,Sligo,Sligo,Terrace house,Two bed,2.0,False,False,True
919.15,2023,1,2023H1,7,Sligo,Connacht,Sligo Town,Sligo Town,Terrace house,Two bed,2.0,False,False,False
772.39,2023,1,2023H1,7,Tipperary,Munster,Tipperary,Tipperary,Terrace house,Two bed,2.0,False,False,True
827.3,2023,1,2023H1,7,Waterford,Munster,Waterford,Waterford,Terrace house,Two bed,2.0,False,False,True
896.43,2023,1,2023H1,7,Waterford,Munster,Waterford City,Waterford City,Terrace house,Two bed,2.0,False,True,False
855.42,2023,1,2023H1,7,Westmeath,Leinster,Westmeath,Westmeath,Terrace house,Two bed,2.0,False,False,True
900.21,2023,1,2023H1,7,Wexford,Leinster,Wexford,Wexford,Terrace house,Two bed,2.0,False,False,True
796.03,2023,1,2023H1,7,Wexford,Leinster,Enniscorthy,"Enniscorthy, Wexford",Terrace house,Two bed,2.0,False,False,False
984.69,2023,1,2023H1,7,Wexford,Leinster,Gorey,"Gorey, Wexford",Terrace house,Two bed,2.0,False,False,False
829.41,2023,1,2023H1,7,Wexford,Leinster,New Ross,"New Ross, Wexford",Terrace house,Two bed,2.0,False,False,False
1386.6,2023,1,2023H1,7,Wicklow,Leinster,Wicklow,Wicklow,Terrace house,Two bed,2.0,False,False,True
1707.68,2023,1,2023H1,7,Wicklow,Leinster,Greystones,"Greystones, Wicklow",Terrace house,Two bed,2.0,False,False,False
927.69,2023,1,2023H1,7,Carlow,Leinster,Carlow,Carlow,Apartment,Two bed,2.0,False,False,True
936.35,2023,1,2023H1,7,Carlow,Leinster,Carlow Town,Carlow Town,Apartment,Two bed,2.0,False,False,False
853.86,2023,1,2023H1,7,Cavan,Ulster,Cavan,Cavan,Apartment,Two bed,2.0,False,False,True
970.52,2023,1,2023H1,7,Cavan,Ulster,Cavan Town,Cavan Town,Apartment,Two bed,2.0,False,False,False
872.06,2023,1,2023H1,7,Clare,Munster,Clare,Clare,Apartment,Two bed,2.0,False,False,True
854.18,2023,1,2023H1,7,Clare,Munster,Ennis,"Ennis, Clare",Apartment,Two bed,2.0,False,False,False
935.72,2023,1,2023H1,7,Clare,Munster,Shannon,"Shannon, Clare",Apartment,Two bed,2.0,False,False,False
1276.67,2023,1,2023H1,7,Cork,Munster,Cork,Cork,Apartment,Two bed,2.0,False,False,True
1408.59,2023,1,2023H1,7,Cork,Munster,Cork City,Cork City,Apartment,Two bed,2.0,False,True,False
1373.92,2023,1,2023H1,7,Cork,Munster,Ballincollig,"Ballincollig, Cork",Apartment,Two bed,2.0,False,False,False
975.53,2023,1,2023H1,7,Cork,Munster,Bandon,"Bandon, Cork",Apartment,Two bed,2.0,False,False,False
1396.53,2023,1,2023H1,7,Cork,Munster,Blackrock,"Blackrock, Cork",Apartment,Two bed,2.0,False,False,False
1033.66,2023,1,2023H1,7,Cork,Munster,Clonakilty,"Clonakilty, Cork",Apartment,Two bed,2.0,False,False,False
992.28,2023,1,2023H1,7,Cork,Munster,Cobh,"Cobh, Cork",Apartment,Two bed,2.0,False,False,False
1289.82,2023,1,2023H1,7,Cork,Munster,Kinsale,"Kinsale, Cork",Apartment,Two bed,2.0,False,False,False
996.82,2023,1,2023H1,7,Cork,Munster,Mallow,"Mallow, Cork",Apartment,Two bed,2.0,False,False,False
1082.28,2023,1,2023H1,7,Cork,Munster,Midleton,"Midleton, Cork",Apartment,Two bed,2.0,False,False,False
1189.19,2023,1,2023H1,7,Cork,Munster,Passage West,"Passage West, Cork",Apartment,Two bed,2.0,False,False,False
857.25,2023,1,2023H1,7,Cork,Munster,Youghal,"Youghal, Cork",Apartment,Two bed,2.0,False,False,False
696.13,2023,1,2023H1,7,Donegal,Ulster,Donegal,Donegal,Apartment,Two bed,2.0,False,False,True
762.15,2023,1,2023H1,7,Donegal,Ulster,Letterkenny,"Letterkenny, Donegal",Apartment,Two bed,2.0,False,False,False
2031.62,2023,1,2023H1,7,Dublin,Leinster,Dublin,Dublin,Apartment,Two bed,2.0,True,True,True
1448.22,2023,1,2023H1,7,Dublin,Leinster,Balbriggan,"Balbriggan, Dublin",Apartment,Two bed,2.0,True,True,False
2232.46,2023,1,2023H1,7,Dublin,Leinster,Blackrock,"Blackrock, Dublin",Apartment,Two bed,2.0,True,True,False
2536.54,2023,1,2023H1,7,Dublin,Leinster,Dalkey,"Dalkey, Dublin",Apartment,Two bed,2.0,True,True,False
1720.53,2023,1,2023H1,7,Dublin,Leinster,Donabate,"Donabate, Dublin",Apartment,Two bed,2.0,True,True,False
2181.93,2023,1,2023H1,7,Dublin,Leinster,Dun Laoghaire,"Dun Laoghaire, Dublin",Apartment,Two bed,2.0,True,True,False
2032.45,2023,1,2023H1,7,Dublin,Leinster,Howth,"Howth, Dublin",Apartment,Two bed,2.0,True,True,False
1961.7,2023,1,2023H1,7,Dublin,Leinster,Lucan,"Lucan, Dublin",Apartment,Two bed,2.0,True,True,False
2070.3,2023,1,2023H1,7,Dublin,Leinster,Malahide,"Malahide, Dublin",Apartment,Two bed,2.0,True,True,False
1800.08,2023,1,2023H1,7,Dublin,Leinster,Monkstown,"Monkstown, Dublin",Apartment,Two bed,2.0,True,True,False
1813.65,2023,1,2023H1,7,Dublin,Leinster,Portmarnock,"Portmarnock, Dublin",Apartment,Two bed,2.0,True,True,False
1625.63,2023,1,2023H1,7,Dublin,Leinster,Rathcoole,"Rathcoole, Dublin",Apartment,Two bed,2.0,True,True,False
1624.41,2023,1,2023H1,7,Dublin,Leinster,Saggart,"Saggart, Dublin",Apartment,Two bed,2.0,True,True,False
1759.0,2023,1,2023H1,7,Dublin,Leinster,Shankill,"Shankill, Dublin",Apartment,Two bed,2.0,True,True,False
1384.68,2023,1,2023H1,7,Dublin,Leinster,Skerries,"Skerries, Dublin",Apartment,Two bed,2.0,True,True,False
2054.11,2023,1,2023H1,7,Dublin,Leinster,Stillorgan,"Stillorgan, Dublin",Apartment,Two bed,2.0,True,True,False
1603.96,2023,1,2023H1,7,Dublin,Leinster,Swords,"Swords, Dublin",Apartment,Two bed,2.0,True,True,False
2046.4,2023,1,2023H1,7,Dublin,Leinster,I.F.S.C.,"I.F.S.C., Dublin 1",Apartment,Two bed,2.0,True,True,False
1796.43,2023,1,2023H1,7,Dublin,Leinster,Parnell Street,"Parnell Street, Dublin 1",Apartment,Two bed,2.0,True,True,False
2352.42,2023,1,2023H1,7,Dublin,Leinster,Spencer Dock,"Spencer Dock, Dublin 1",Apartment,Two bed,2.0,True,True,False
1921.23,2023,1,2023H1,7,Dublin,Leinster,Clontarf,"Clontarf, Dublin 3",Apartment,Two bed,2.0,True,True,False
1836.88,2023,1,2023H1,7,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 3",Apartment,Two bed,2.0,True,True,False
1990.02,2023,1,2023H1,7,Dublin,Leinster,East Wall,"East Wall, Dublin 3",Apartment,Two bed,2.0,True,True,False
1826.78,2023,1,2023H1,7,Dublin,Leinster,Fairview,"Fairview, Dublin 3",Apartment,Two bed,2.0,True,True,False
2579.53,2023,1,2023H1,7,Dublin,Leinster,Ballsbridge,"Ballsbridge, Dublin 4",Apartment,Two bed,2.0,True,True,False
2234.48,2023,1,2023H1,7,Dublin,Leinster,Donnybrook,"Donnybrook, Dublin 4",Apartment,Two bed,2.0,True,True,False
2222.4,2023,1,2023H1,7,Dublin,Leinster,Merrion,"Merrion, Dublin 4",Apartment,Two bed,2.0,True,True,False
2372.52,2023,1,2023H1,7,Dublin,Leinster,Pembroke,"Pembroke, Dublin 4",Apartment,Two bed,2.0,True,True,False
1997.43,2023,1,2023H1,7,Dublin,Leinster,Ringsend,"Ringsend, Dublin 4",Apartment,Two bed,2.0,True,True,False
2142.93,2023,1,2023H1,7,Dublin,Leinster,Sandymount,"Sandymount, Dublin 4",Apartment,Two bed,2.0,True,True,False
1816.8,2023,1,2023H1,7,Dublin,Leinster,Raheny,"Raheny, Dublin 5",Apartment,Two bed,2.0,True,True,False
2298.77,2023,1,2023H1,7,Dublin,Leinster,Harolds Cross,"Harolds Cross, Dublin 6",Apartment,Two bed,2.0,True,True,False
2219.26,2023,1,2023H1,7,Dublin,Leinster,Milltown,"Milltown, Dublin 6",Apartment,Two bed,2.0,True,True,False
2029.32,2023,1,2023H1,7,Dublin,Leinster,Ranelagh,"Ranelagh, Dublin 6",Apartment,Two bed,2.0,True,True,False
1877.69,2023,1,2023H1,7,Dublin,Leinster,Rathgar,"Rathgar, Dublin 6",Apartment,Two bed,2.0,True,True,False
1973.69,2023,1,2023H1,7,Dublin,Leinster,Rathmines,"Rathmines, Dublin 6",Apartment,Two bed,2.0,True,True,False
2028.99,2023,1,2023H1,7,Dublin,Leinster,Terenure,"Terenure, Dublin 6W",Apartment,Two bed,2.0,True,True,False
2309.92,2023,1,2023H1,7,Dublin,Leinster,Cabra,"Cabra, Dublin 7",Apartment,Two bed,2.0,True,True,False
2069.71,2023,1,2023H1,7,Dublin,Leinster,Smithfield,"Smithfield, Dublin 7",Apartment,Two bed,2.0,True,True,False
1840.52,2023,1,2023H1,7,Cork,Munster,Cork Street,"Cork Street, Dublin 8",Apartment,Two bed,2.0,False,True,False
1603.44,2023,1,2023H1,7,Dublin,Leinster,Inchicore,"Inchicore, Dublin 8",Apartment,Two bed,2.0,True,True,False
2024.45,2023,1,2023H1,7,Dublin,Leinster,Islandbridge,"Islandbridge, Dublin 8",Apartment,Two bed,2.0,True,True,False
1843.54,2023,1,2023H1,7,Dublin,Leinster,Kilmainham ,"Kilmainham , Dublin 8",Apartment,Two bed,2.0,True,True,False
1764.73,2023,1,2023H1,7,Dublin,Leinster,Rialto,"Rialto, Dublin 8",Apartment,Two bed,2.0,True,True,False
1881.57,2023,1,2023H1,7,Dublin,Leinster,South Circular Road,"South Circular Road, Dublin 8",Apartment,Two bed,2.0,True,True,False
1499.56,2023,1,2023H1,7,Dublin,Leinster,Ballymun,"Ballymun, Dublin 9",Apartment,Two bed,2.0,True,True,False
1821.54,2023,1,2023H1,7,Dublin,Leinster,Beaumont,"Beaumont, Dublin 9",Apartment,Two bed,2.0,True,True,False
1716.7,2023,1,2023H1,7,Dublin,Leinster,Glasnevin,"Glasnevin, Dublin 9",Apartment,Two bed,2.0,True,True,False
1859.73,2023,1,2023H1,7,Dublin,Leinster,Santry,"Santry, Dublin 9",Apartment,Two bed,2.0,True,True,False
1672.19,2023,1,2023H1,7,Dublin,Leinster,Finglas,"Finglas, Dublin 11",Apartment,Two bed,2.0,True,True,False
1804.12,2023,1,2023H1,7,Dublin,Leinster,Kimmage,"Kimmage, Dublin 12",Apartment,Two bed,2.0,True,True,False
1635.76,2023,1,2023H1,7,Dublin,Leinster,Balgriffin,"Balgriffin, Dublin 13",Apartment,Two bed,2.0,True,True,False
1833.0,2023,1,2023H1,7,Dublin,Leinster,Clongriffin,"Clongriffin, Dublin 13",Apartment,Two bed,2.0,True,True,False
2396.55,2023,1,2023H1,7,Dublin,Leinster,Churchtown,"Churchtown, Dublin 14",Apartment,Two bed,2.0,True,True,False
1935.86,2023,1,2023H1,7,Dublin,Leinster,Clonskeagh,"Clonskeagh, Dublin 14",Apartment,Two bed,2.0,True,True,False
1766.67,2023,1,2023H1,7,Dublin,Leinster,Ashtown,"Ashtown, Dublin 15",Apartment,Two bed,2.0,True,True,False
1639.02,2023,1,2023H1,7,Dublin,Leinster,Blanchardstown,"Blanchardstown, Dublin 15",Apartment,Two bed,2.0,True,True,False
1861.38,2023,1,2023H1,7,Dublin,Leinster,Castleknock,"Castleknock, Dublin 15",Apartment,Two bed,2.0,True,True,False
1646.28,2023,1,2023H1,7,Dublin,Leinster,Clonsilla,"Clonsilla, Dublin 15",Apartment,Two bed,2.0,True,True,False
1626.11,2023,1,2023H1,7,Dublin,Leinster,Porterstown,"Porterstown, Dublin 15",Apartment,Two bed,2.0,True,True,False
1829.7,2023,1,2023H1,7,Dublin,Leinster,Royal Canal Park,"Royal Canal Park, Dublin 15",Apartment,Two bed,2.0,True,True,False
1862.76,2023,1,2023H1,7,Dublin,Leinster,Ballinteer,"Ballinteer, Dublin 16",Apartment,Two bed,2.0,True,True,False
2149.69,2023,1,2023H1,7,Dublin,Leinster,Dundrum,"Dundrum, Dublin 16",Apartment,Two bed,2.0,True,True,False
1809.85,2023,1,2023H1,7,Dublin,Leinster,Rathfarnham,"Rathfarnham, Dublin 16",Apartment,Two bed,2.0,True,True,False
1635.01,2023,1,2023H1,7,Dublin,Leinster,Malahide Road,"Malahide Road, Dublin 17",Apartment,Two bed,2.0,True,True,False
1751.03,2023,1,2023H1,7,Dublin,Leinster,Cabinteely,"Cabinteely, Dublin 18",Apartment,Two bed,2.0,True,True,False
1983.68,2023,1,2023H1,7,Dublin,Leinster,Carrickmines,"Carrickmines, Dublin 18",Apartment,Two bed,2.0,True,True,False
2008.42,2023,1,2023H1,7,Dublin,Leinster,Leopardstown,"Leopardstown, Dublin 18",Apartment,Two bed,2.0,True,True,False
2006.0,2023,1,2023H1,7,Dublin,Leinster,Sandyford,"Sandyford, Dublin 18",Apartment,Two bed,2.0,True,True,False
1828.08,2023,1,2023H1,7,Dublin,Leinster,Stepaside,"Stepaside, Dublin 18",Apartment,Two bed,2.0,True,True,False
1582.8,2023,1,2023H1,7,Dublin,Leinster,Chapelizod,"Chapelizod, Dublin 20",Apartment,Two bed,2.0,True,True,False
1504.35,2023,1,2023H1,7,Dublin,Leinster,Clondalkin,"Clondalkin, Dublin 22",Apartment,Two bed,2.0,True,True,False
1673.43,2023,1,2023H1,7,Dublin,Leinster,Ballycullen,"Ballycullen, Dublin 24",Apartment,Two bed,2.0,True,True,False
1725.64,2023,1,2023H1,7,Dublin,Leinster,Citywest,"Citywest, Dublin 24",Apartment,Two bed,2.0,True,True,False
1614.29,2023,1,2023H1,7,Dublin,Leinster,Tallaght,"Tallaght, Dublin 24",Apartment,Two bed,2.0,True,True,False
1251.25,2023,1,2023H1,7,Galway,Connacht,Galway,Galway,Apartment,Two bed,2.0,False,False,True
1361.47,2023,1,2023H1,7,Galway,Connacht,Galway City,Galway City,Apartment,Two bed,2.0,False,True,False
790.72,2023,1,2023H1,7,Galway,Connacht,Ballinasloe,"Ballinasloe, Galway",Apartment,Two bed,2.0,False,False,False
1403.39,2023,1,2023H1,7,Galway,Connacht,Bohermore,"Bohermore, Galway",Apartment,Two bed,2.0,False,False,False
1267.99,2023,1,2023H1,7,Galway,Connacht,Doughiska,"Doughiska, Galway",Apartment,Two bed,2.0,False,False,False
998.28,2023,1,2023H1,7,Galway,Connacht,Loughrea,"Loughrea, Galway",Apartment,Two bed,2.0,False,False,False
1090.15,2023,1,2023H1,7,Galway,Connacht,Oranmore,"Oranmore, Galway",Apartment,Two bed,2.0,False,False,False
992.71,2023,1,2023H1,7,Galway,Connacht,Tuam,"Tuam, Galway",Apartment,Two bed,2.0,False,False,False
944.31,2023,1,2023H1,7,Kerry,Munster,Kerry,Kerry,Apartment,Two bed,2.0,False,False,True
1040.61,2023,1,2023H1,7,Kerry,Munster,Killarney,"Killarney, Kerry",Apartment,Two bed,2.0,False,False,False
950.09,2023,1,2023H1,7,Kerry,Munster,Tralee,"Tralee, Kerry",Apartment,Two bed,2.0,False,False,False
1354.84,2023,1,2023H1,7,Kildare,Leinster,Kildare,Kildare,Apartment,Two bed,2.0,False,False,True
1177.54,2023,1,2023H1,7,Kildare,Leinster,Kildare Town,Kildare Town,Apartment,Two bed,2.0,False,False,False
961.16,2023,1,2023H1,7,Kildare,Leinster,Athy,"Athy, Kildare",Apartment,Two bed,2.0,False,False,False
1431.13,2023,1,2023H1,7,Kildare,Leinster,Celbridge,"Celbridge, Kildare",Apartment,Two bed,2.0,False,False,False
1291.18,2023,1,2023H1,7,Kildare,Leinster,Clane,"Clane, Kildare",Apartment,Two bed,2.0,False,False,False
1289.03,2023,1,2023H1,7,Kildare,Leinster,Kilcock,"Kilcock, Kildare",Apartment,Two bed,2.0,False,False,False
1649.82,2023,1,2023H1,7,Kildare,Leinster,Leixlip,"Leixlip, Kildare",Apartment,Two bed,2.0,False,False,False
1551.63,2023,1,2023H1,7,Kildare,Leinster,Maynooth,"Maynooth, Kildare",Apartment,Two bed,2.0,False,False,False
1481.24,2023,1,2023H1,7,Kildare,Leinster,Naas,"Naas, Kildare",Apartment,Two bed,2.0,False,False,False
1184.94,2023,1,2023H1,7,Kildare,Leinster,Newbridge,"Newbridge, Kildare",Apartment,Two bed,2.0,False,False,False
1272.18,2023,1,2023H1,7,Kildare,Leinster,Sallins,"Sallins, Kildare",Apartment,Two bed,2.0,False,False,False
898.09,2023,1,2023H1,7,Kilkenny,Leinster,Kilkenny,Kilkenny,Apartment,Two bed,2.0,False,False,True
937.17,2023,1,2023H1,7,Laois,Leinster,Laois,Laois,Apartment,Two bed,2.0,False,False,True
859.48,2023,1,2023H1,7,Laois,Leinster,Portarlington,"Portarlington, Laois",Apartment,Two bed,2.0,False,False,False
981.13,2023,1,2023H1,7,Laois,Leinster,Portlaoise,"Portlaoise, Laois",Apartment,Two bed,2.0,False,False,False
741.96,2023,1,2023H1,7,Leitrim,Connacht,Leitrim,Leitrim,Apartment,Two bed,2.0,False,False,True
776.54,2023,1,2023H1,7,Leitrim,Connacht,Carrick-On-Shannon,"Carrick-On-Shannon, Leitrim",Apartment,Two bed,2.0,False,False,False
1128.31,2023,1,2023H1,7,Limerick,Munster,Limerick,Limerick,Apartment,Two bed,2.0,False,False,True
1161.37,2023,1,2023H1,7,Limerick,Munster,Limerick City,Limerick City,Apartment,Two bed,2.0,False,True,False
1203.59,2023,1,2023H1,7,Limerick,Munster,Castletroy,"Castletroy, Limerick",Apartment,Two bed,2.0,False,False,False
1025.42,2023,1,2023H1,7,Limerick,Munster,Dock Road,"Dock Road, Limerick",Apartment,Two bed,2.0,False,False,False
1206.09,2023,1,2023H1,7,Limerick,Munster,Dooradoyle,"Dooradoyle, Limerick",Apartment,Two bed,2.0,False,False,False
744.84,2023,1,2023H1,7,Limerick,Munster,Newcastle West,"Newcastle West, Limerick",Apartment,Two bed,2.0,False,False,False
804.11,2023,1,2023H1,7,Longford,Leinster,Longford,Longford,Apartment,Two bed,2.0,False,False,True
816.74,2023,1,2023H1,7,Longford,Leinster,Longford Town,Longford Town,Apartment,Two bed,2.0,False,False,False
1170.85,2023,1,2023H1,7,Louth,Leinster,Louth,Louth,Apartment,Two bed,2.0,False,False,True
1274.85,2023,1,2023H1,7,Louth,Leinster,Drogheda,"Drogheda, Louth",Apartment,Two bed,2.0,False,False,False
1077.93,2023,1,2023H1,7,Louth,Leinster,Dundalk,"Dundalk, Louth",Apartment,Two bed,2.0,False,False,False
864.84,2023,1,2023H1,7,Mayo,Connacht,Mayo,Mayo,Apartment,Two bed,2.0,False,False,True
745.19,2023,1,2023H1,7,Mayo,Connacht,Ballina,"Ballina, Mayo",Apartment,Two bed,2.0,False,False,False
939.03,2023,1,2023H1,7,Mayo,Connacht,Castlebar,"Castlebar, Mayo",Apartment,Two bed,2.0,False,False,False
1022.72,2023,1,2023H1,7,Mayo,Connacht,Westport,"Westport, Mayo",Apartment,Two bed,2.0,False,False,False
1294.57,2023,1,2023H1,7,Meath,Leinster,Meath,Meath,Apartment,Two bed,2.0,False,False,True
1406.3,2023,1,2023H1,7,Meath,Leinster,Ashbourne,"Ashbourne, Meath",Apartment,Two bed,2.0,False,False,False
1254.01,2023,1,2023H1,7,Meath,Leinster,Bettystown,"Bettystown, Meath",Apartment,Two bed,2.0,False,False,False
1495.93,2023,1,2023H1,7,Meath,Leinster,Drogheda,"Drogheda, Meath",Apartment,Two bed,2.0,False,False,False
1382.5,2023,1,2023H1,7,Meath,Leinster,Dunshaughlin,"Dunshaughlin, Meath",Apartment,Two bed,2.0,False,False,False
1224.26,2023,1,2023H1,7,Meath,Leinster,Navan,"Navan, Meath",Apartment,Two bed,2.0,False,False,False
1419.33,2023,1,2023H1,7,Meath,Leinster,Ratoath,"Ratoath, Meath",Apartment,Two bed,2.0,False,False,False
1185.86,2023,1,2023H1,7,Meath,Leinster,Trim,"Trim, Meath",Apartment,Two bed,2.0,False,False,False
760.49,2023,1,2023H1,7,Monaghan,Ulster,Monaghan,Monaghan,Apartment,Two bed,2.0,False,False,True
780.69,2023,1,2023H1,7,Monaghan,Ulster,Monaghan Town,Monaghan Town,Apartment,Two bed,2.0,False,False,False
845.81,2023,1,2023H1,7,Offaly,Leinster,Offaly,Offaly,Apartment,Two bed,2.0,False,False,True
714.4,2023,1,2023H1,7,Offaly,Leinster,Birr,"Birr, Offaly",Apartment,Two bed,2.0,False,False,False
910.22,2023,1,2023H1,7,Offaly,Leinster,Tullamore,"Tullamore, Offaly",Apartment,Two bed,2.0,False,False,False
802.74,2023,1,2023H1,7,Roscommon,Connacht,Roscommon,Roscommon,Apartment,Two bed,2.0,False,False,True
800.3,2023,1,2023H1,7,Roscommon,Connacht,Roscommon Town,Roscommon Town,Apartment,Two bed,2.0,False,False,False
839.48,2023,1,2023H1,7,Sligo,Connacht,Sligo,Sligo,Apartment,Two bed,2.0,False,False,True
853.77,2023,1,2023H1,7,Sligo,Connacht,Sligo Town,Sligo Town,Apartment,Two bed,2.0,False,False,False
772.07,2023,1,2023H1,7,Tipperary,Munster,Tipperary,Tipperary,Apartment,Two bed,2.0,False,False,True
864.11,2023,1,2023H1,7,Tipperary,Munster,Clonmel,"Clonmel, Tipperary",Apartment,Two bed,2.0,False,False,False
793.16,2023,1,2023H1,7,Tipperary,Munster,Nenagh,"Nenagh, Tipperary",Apartment,Two bed,2.0,False,False,False
785.14,2023,1,2023H1,7,Tipperary,Munster,Thurles,"Thurles, Tipperary",Apartment,Two bed,2.0,False,False,False
952.08,2023,1,2023H1,7,Waterford,Munster,Waterford,Waterford,Apartment,Two bed,2.0,False,False,True
950.16,2023,1,2023H1,7,Waterford,Munster,Waterford City,Waterford City,Apartment,Two bed,2.0,False,True,False
981.12,2023,1,2023H1,7,Waterford,Munster,Dungarvan,"Dungarvan, Waterford",Apartment,Two bed,2.0,False,False,False
1019.51,2023,1,2023H1,7,Westmeath,Leinster,Westmeath,Westmeath,Apartment,Two bed,2.0,False,False,True
1093.99,2023,1,2023H1,7,Westmeath,Leinster,Athlone,"Athlone, Westmeath",Apartment,Two bed,2.0,False,False,False
862.26,2023,1,2023H1,7,Westmeath,Leinster,Kilbeggan,"Kilbeggan, Westmeath",Apartment,Two bed,2.0,False,False,False
963.36,2023,1,2023H1,7,Westmeath,Leinster,Mullingar,"Mullingar, Westmeath",Apartment,Two bed,2.0,False,False,False
926.21,2023,1,2023H1,7,Wexford,Leinster,Wexford,Wexford,Apartment,Two bed,2.0,False,False,True
851.26,2023,1,2023H1,7,Wexford,Leinster,Enniscorthy,"Enniscorthy, Wexford",Apartment,Two bed,2.0,False,False,False
1017.49,2023,1,2023H1,7,Wexford,Leinster,Gorey,"Gorey, Wexford",Apartment,Two bed,2.0,False,False,False
